transaction_id,notice_id,capital_call_id,fund_id,feeder_id,investor_id,commitment_id,transaction_type,entity_level,posting_date,effective_date,account_debit,account_credit,amount_usd,currency,description,reference,created_by,approved_by,gl_status,ta_unit_adjustment
TXN-0000074,CCN-00015,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0050,COMM-0186,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,55944313.8,USD,Receive feeder remittance CC1 from FUND-ABF-IX-OFF,WIRE-000015,Fund Admin — State Street,Controller,Posted,No
TXN-0000075,CCN-00015,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0050,COMM-0186,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,55944313.8,USD,Deploy capital into portfolio company — CC1,WIRE-000015,Fund Admin — State Street,Controller,Posted,No
TXN-0000076,CCN-00016,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0133,COMM-0189,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,82847201.7,USD,Book capital call receivable from Ohio Public Employees' Retirement System re CC1,WIRE-000016,Fund Admin — State Street,Controller,Posted,No
TXN-0000077,CCN-00016,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0133,COMM-0189,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,82847201.7,USD,Receive wire from Ohio Public Employees' Retirement System re CC1 due 2021-09-25,WIRE-000016,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000078,CCN-00016,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0133,COMM-0189,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,82847201.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000016,Fund Admin — State Street,Controller,Posted,No
TXN-0000079,CCN-00016,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0133,COMM-0189,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,82847201.7,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000016,Fund Admin — State Street,Controller,Posted,No
TXN-0000080,CCN-00016,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0133,COMM-0189,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,82847201.7,USD,Deploy capital into portfolio company — CC1,WIRE-000016,Fund Admin — State Street,Controller,Posted,No
TXN-0000081,CCN-00017,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0158,COMM-0205,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,76548937.8,USD,Book capital call receivable from Stanford University Endowment re CC1,WIRE-000017,Fund Admin — State Street,Controller,Posted,No
TXN-0000082,CCN-00017,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0158,COMM-0205,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,76548937.8,USD,Receive wire from Stanford University Endowment re CC1 due 2021-09-25,WIRE-000017,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000083,CCN-00017,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0158,COMM-0205,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,76548937.8,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000017,Fund Admin — State Street,Controller,Posted,No
TXN-0000084,CCN-00017,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0158,COMM-0205,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,76548937.8,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000017,Fund Admin — State Street,Controller,Posted,No
TXN-0000085,CCN-00017,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0158,COMM-0205,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,76548937.8,USD,Deploy capital into portfolio company — CC1,WIRE-000017,Fund Admin — State Street,Controller,Posted,No
TXN-0000086,CCN-00018,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0141,COMM-0232,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,69727632.9,USD,Book capital call receivable from Allstate Multi-Strategy Fund re CC1,WIRE-000018,Fund Admin — State Street,Controller,Posted,No
TXN-0000087,CCN-00018,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0141,COMM-0232,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,69727632.9,USD,Receive wire from Allstate Multi-Strategy Fund re CC1 due 2021-09-25,WIRE-000018,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000088,CCN-00018,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0141,COMM-0232,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,69727632.9,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000018,Fund Admin — State Street,Controller,Posted,No
TXN-0000089,CCN-00018,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0141,COMM-0232,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,69727632.9,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000018,Fund Admin — State Street,Controller,Posted,No
TXN-0000090,CCN-00018,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0141,COMM-0232,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,69727632.9,USD,Deploy capital into portfolio company — CC1,WIRE-000018,Fund Admin — State Street,Controller,Posted,No
TXN-0000091,CCN-00019,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0078,COMM-0241,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,47813487.3,USD,Book capital call receivable from Gates Capital Partners re CC1,WIRE-000019,Fund Admin — State Street,Controller,Posted,No
TXN-0000092,CCN-00019,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0078,COMM-0241,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,47813487.3,USD,Receive wire from Gates Capital Partners re CC1 due 2021-09-25,WIRE-000019,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000093,CCN-00019,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0078,COMM-0241,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,47813487.3,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000019,Fund Admin — State Street,Controller,Posted,No
TXN-0000094,CCN-00019,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0078,COMM-0241,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,47813487.3,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000019,Fund Admin — State Street,Controller,Posted,No
TXN-0000095,CCN-00019,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0078,COMM-0241,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,47813487.3,USD,Deploy capital into portfolio company — CC1,WIRE-000019,Fund Admin — State Street,Controller,Posted,No
TXN-0000096,CCN-00020,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0187,COMM-0252,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,9482433.0,USD,Book capital call receivable from Hartford Inc. Retirement Trust re CC1,WIRE-000020,Fund Admin — State Street,Controller,Posted,No
TXN-0000097,CCN-00020,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0187,COMM-0252,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,9482433.0,USD,Receive wire from Hartford Inc. Retirement Trust re CC1 due 2021-09-25,WIRE-000020,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000098,CCN-00020,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0187,COMM-0252,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,9482433.0,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000020,Fund Admin — State Street,Controller,Posted,No
TXN-0000099,CCN-00020,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0187,COMM-0252,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,9482433.0,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000020,Fund Admin — State Street,Controller,Posted,No
TXN-0000100,CCN-00020,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0187,COMM-0252,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,9482433.0,USD,Deploy capital into portfolio company — CC1,WIRE-000020,Fund Admin — State Street,Controller,Posted,No
TXN-0000101,CCN-00021,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0003,COMM-0263,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,64920937.85,USD,Book capital call receivable from Gates Family Office re CC1,WIRE-000021,Fund Admin — State Street,Controller,Posted,No
TXN-0000102,CCN-00021,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0003,COMM-0263,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,64920937.85,USD,Receive wire from Gates Family Office re CC1 due 2021-09-25,WIRE-000021,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000103,CCN-00021,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0003,COMM-0263,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,62423978.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000021,Fund Admin — State Street,Controller,Posted,No
TXN-0000104,CCN-00021,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0003,COMM-0263,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,62423978.7,USD,Receive feeder remittance CC1 from FUND-ABF-IX-OFF,WIRE-000021,Fund Admin — State Street,Controller,Posted,No
TXN-0000105,CCN-00021,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0003,COMM-0263,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,62423978.7,USD,Deploy capital into portfolio company — CC1,WIRE-000021,Fund Admin — State Street,Controller,Posted,No
TXN-0000106,CCN-00022,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0195,COMM-0265,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,32963314.2,USD,Book capital call receivable from Dallas Teachers' Pension Fund re CC1,WIRE-000022,Fund Admin — State Street,Controller,Posted,No
TXN-0000107,CCN-00022,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0195,COMM-0265,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,32963314.2,USD,Receive wire from Dallas Teachers' Pension Fund re CC1 due 2021-09-25,WIRE-000022,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000108,CCN-00022,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0195,COMM-0265,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,32963314.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000022,Fund Admin — State Street,Controller,Posted,No
TXN-0000109,CCN-00022,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0195,COMM-0265,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,32963314.2,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000022,Fund Admin — State Street,Controller,Posted,No
TXN-0000110,CCN-00022,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0195,COMM-0265,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,32963314.2,USD,Deploy capital into portfolio company — CC1,WIRE-000022,Fund Admin — State Street,Controller,Posted,No
TXN-0000111,CCN-00023,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0065,COMM-0268,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,66597855.17,USD,Book capital call receivable from Rockefeller Private Wealth Management re CC1,WIRE-000023,Fund Admin — State Street,Controller,Posted,No
TXN-0000112,CCN-00023,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0065,COMM-0268,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,66597855.17,USD,Receive wire from Rockefeller Private Wealth Management re CC1 due 2021-09-25,WIRE-000023,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000113,CCN-00023,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0065,COMM-0268,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,64036399.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000023,Fund Admin — State Street,Controller,Posted,No
TXN-0000114,CCN-00023,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0065,COMM-0268,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,64036399.2,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000023,Fund Admin — State Street,Controller,Posted,No
TXN-0000115,CCN-00023,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0065,COMM-0268,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,64036399.2,USD,Deploy capital into portfolio company — CC1,WIRE-000023,Fund Admin — State Street,Controller,Posted,No
TXN-0000116,CCN-00024,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0120,COMM-0281,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,52920150.5,USD,Book capital call receivable from Australia National Wealth Fund (120) re CC1,WIRE-000024,Fund Admin — State Street,Controller,Posted,No
TXN-0000117,CCN-00024,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0120,COMM-0281,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,52920150.5,USD,Receive wire from Australia National Wealth Fund (120) re CC1 due 2021-09-25,WIRE-000024,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000118,CCN-00024,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0120,COMM-0281,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,50884760.1,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000024,Fund Admin — State Street,Controller,Posted,No
TXN-0000119,CCN-00024,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0120,COMM-0281,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,50884760.1,USD,Receive feeder remittance CC1 from FUND-ABF-IX-OFF,WIRE-000024,Fund Admin — State Street,Controller,Posted,No
TXN-0000120,CCN-00024,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0120,COMM-0281,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,50884760.1,USD,Deploy capital into portfolio company — CC1,WIRE-000024,Fund Admin — State Street,Controller,Posted,No
TXN-0000121,CCN-00025,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0095,COMM-0282,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,50251077.24,USD,Book capital call receivable from Phoenix Teachers' Pension Fund re CC1,WIRE-000025,Fund Admin — State Street,Controller,Posted,No
TXN-0000122,CCN-00025,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0095,COMM-0282,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,50251077.24,USD,Receive wire from Phoenix Teachers' Pension Fund re CC1 due 2021-09-25,WIRE-000025,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000123,CCN-00025,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0095,COMM-0282,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,48318343.5,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000025,Fund Admin — State Street,Controller,Posted,No
TXN-0000124,CCN-00025,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0095,COMM-0282,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,48318343.5,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000025,Fund Admin — State Street,Controller,Posted,No
TXN-0000125,CCN-00025,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0095,COMM-0282,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,48318343.5,USD,Deploy capital into portfolio company — CC1,WIRE-000025,Fund Admin — State Street,Controller,Posted,No
TXN-0000126,CCN-00026,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0102,COMM-0291,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,88491647.7,USD,Book capital call receivable from Abu Dhabi Future Generations Fund re CC1,WIRE-000026,Fund Admin — State Street,Controller,Posted,No
TXN-0000127,CCN-00026,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0102,COMM-0291,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,88491647.7,USD,Receive wire from Abu Dhabi Future Generations Fund re CC1 due 2021-09-25,WIRE-000026,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000128,CCN-00026,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0102,COMM-0291,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,88491647.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000026,Fund Admin — State Street,Controller,Posted,No
TXN-0000129,CCN-00026,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0102,COMM-0291,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,88491647.7,USD,Receive feeder remittance CC1 from FUND-ABF-IX-OFF,WIRE-000026,Fund Admin — State Street,Controller,Posted,No
TXN-0000130,CCN-00026,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0102,COMM-0291,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,88491647.7,USD,Deploy capital into portfolio company — CC1,WIRE-000026,Fund Admin — State Street,Controller,Posted,No
TXN-0000131,CCN-00027,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0081,COMM-0293,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,86155075.97,USD,Book capital call receivable from Koch Endowed Foundation re CC1,WIRE-000027,Fund Admin — State Street,Controller,Posted,No
TXN-0000132,CCN-00027,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0081,COMM-0293,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,86155075.97,USD,Receive wire from Koch Endowed Foundation re CC1 due 2021-09-25,WIRE-000027,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000133,CCN-00027,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0081,COMM-0293,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,82841419.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000027,Fund Admin — State Street,Controller,Posted,No
TXN-0000134,CCN-00027,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0081,COMM-0293,CapitalFromFeeder,Main Fund,2021-09-26,2021-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,82841419.2,USD,Receive feeder remittance CC1 from FUND-ABF-IX-DOM,WIRE-000027,Fund Admin — State Street,Controller,Posted,No
TXN-0000135,CCN-00027,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-DOM,INV-0081,COMM-0293,PortfolioDeployment,Main Fund,2021-09-30,2021-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,82841419.2,USD,Deploy capital into portfolio company — CC1,WIRE-000027,Fund Admin — State Street,Controller,Posted,No
TXN-0000136,CCN-00028,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0025,COMM-0294,CapitalCallReceivable,Feeder,2021-09-15,2021-09-15,Capital Call Receivable — LP,Capital Contributions Payable,34294555.46,USD,Book capital call receivable from Abu Dhabi Investment Authority re CC1,WIRE-000028,Fund Admin — State Street,Controller,Posted,No
TXN-0000137,CCN-00028,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0025,COMM-0294,CashReceipt,Feeder,2021-09-25,2021-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,34294555.46,USD,Receive wire from Abu Dhabi Investment Authority re CC1 due 2021-09-25,WIRE-000028,Fund Admin — State Street,Controller,Posted,Yes
TXN-0000138,CCN-00028,FUND-ABF-IX-CC1,FUND-ABF-IX,FUND-ABF-IX-OFF,INV-0025,COMM-0294,InvestmentInMainFund,Feeder,2021-09-26,2021-09-26,Investment in Main Fund,Cash and Cash Equivalents,32975534.1,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000028,Fund Admin — State Street,Controller,Posted,No
