transaction_id,transaction_type,transaction_date,settlement_date,from_entity_id,to_entity_id,commitment_id,notice_id,amount_usd,debit_account,credit_account,fund_id,currency,status
TXN-000477,CapitalCallReceivable,2021-08-23,2021-09-06,INV-0016,FUND-AIP-II-DOM,COMM-0070,CCN-00139,42921000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000478,CashReceipt,2021-09-06,2021-09-06,INV-0016,FUND-AIP-II-DOM,COMM-0070,CCN-00139,42921000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000479,InvestmentInMasterFund,2021-09-07,2021-09-07,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0070,CCN-00139,42921000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000480,CapitalFromFeeder,2021-09-07,2021-09-07,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0070,CCN-00139,42921000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000481,CapitalCallReceivable,2022-05-01,2022-05-18,INV-0016,FUND-AIP-II-DOM,COMM-0070,CCN-00140,35767500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000482,CashReceipt,2022-05-18,2022-05-18,INV-0016,FUND-AIP-II-DOM,COMM-0070,CCN-00140,35767500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000483,InvestmentInMasterFund,2022-05-19,2022-05-19,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0070,CCN-00140,35767500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000484,CapitalFromFeeder,2022-05-19,2022-05-19,FUND-AIP-II-DOM,FUND-AIP-II-MAIN,COMM-0070,CCN-00140,35767500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000485,CapitalCallReceivable,2022-07-15,2022-08-03,INV-0037,FUND-ARA-IV-MAIN,COMM-0071,CCN-00141,51456000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000486,CashReceipt,2022-08-03,2022-08-03,INV-0037,FUND-ARA-IV-MAIN,COMM-0071,CCN-00141,51456000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000487,CapitalCallReceivable,2023-04-17,2023-05-01,INV-0037,FUND-ARA-IV-MAIN,COMM-0071,CCN-00142,42880000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000488,CashReceipt,2023-05-01,2023-05-01,INV-0037,FUND-ARA-IV-MAIN,COMM-0071,CCN-00142,42880000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000489,CapitalCallReceivable,2022-07-15,2022-08-03,INV-0032,FUND-ARA-IV-OFF,COMM-0072,CCN-00143,54192000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000490,CashReceipt,2022-08-03,2022-08-03,INV-0032,FUND-ARA-IV-OFF,COMM-0072,CCN-00143,54192000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000491,InvestmentInMasterFund,2022-08-04,2022-08-04,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0072,CCN-00143,54192000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000492,CapitalFromFeeder,2022-08-04,2022-08-04,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0072,CCN-00143,54192000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000493,CapitalCallReceivable,2023-04-17,2023-05-01,INV-0032,FUND-ARA-IV-OFF,COMM-0072,CCN-00144,45160000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-IV,USD,Posted
TXN-000494,CashReceipt,2023-05-01,2023-05-01,INV-0032,FUND-ARA-IV-OFF,COMM-0072,CCN-00144,45160000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-IV,USD,Posted
TXN-000495,InvestmentInMasterFund,2023-05-02,2023-05-02,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0072,CCN-00144,45160000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-IV,USD,Posted
TXN-000496,CapitalFromFeeder,2023-05-02,2023-05-02,FUND-ARA-IV-OFF,FUND-ARA-IV-MAIN,COMM-0072,CCN-00144,45160000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-IV,USD,Posted
TXN-000497,CapitalCallReceivable,2023-08-08,2023-08-23,INV-0039,FUND-ACO-V-DOM,COMM-0073,CCN-00145,84036000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000498,CashReceipt,2023-08-23,2023-08-23,INV-0039,FUND-ACO-V-DOM,COMM-0073,CCN-00145,84036000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000499,InvestmentInMasterFund,2023-08-24,2023-08-24,FUND-ACO-V-DOM,FUND-ACO-V-MAIN,COMM-0073,CCN-00145,84036000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000500,CapitalFromFeeder,2023-08-24,2023-08-24,FUND-ACO-V-DOM,FUND-ACO-V-MAIN,COMM-0073,CCN-00145,84036000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000501,CapitalCallReceivable,2024-01-23,2024-02-15,INV-0039,FUND-ACO-V-DOM,COMM-0073,CCN-00146,70030000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000502,CashReceipt,2024-02-15,2024-02-15,INV-0039,FUND-ACO-V-DOM,COMM-0073,CCN-00146,70030000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000503,InvestmentInMasterFund,2024-02-16,2024-02-16,FUND-ACO-V-DOM,FUND-ACO-V-MAIN,COMM-0073,CCN-00146,70030000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000504,CapitalFromFeeder,2024-02-16,2024-02-16,FUND-ACO-V-DOM,FUND-ACO-V-MAIN,COMM-0073,CCN-00146,70030000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000505,CapitalCallReceivable,2021-08-08,2021-08-20,INV-0016,FUND-ABF-IX-OFF,COMM-0074,CCN-00147,74055000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000506,CashReceipt,2021-08-20,2021-08-20,INV-0016,FUND-ABF-IX-OFF,COMM-0074,CCN-00147,74055000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000507,InvestmentInMasterFund,2021-08-23,2021-08-23,FUND-ABF-IX-OFF,FUND-ABF-IX-MAIN,COMM-0074,CCN-00147,74055000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-IX,USD,Posted
TXN-000508,CapitalFromFeeder,2021-08-23,2021-08-23,FUND-ABF-IX-OFF,FUND-ABF-IX-MAIN,COMM-0074,CCN-00147,74055000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-IX,USD,Posted
TXN-000509,CapitalCallReceivable,2021-11-28,2021-12-13,INV-0016,FUND-ABF-IX-OFF,COMM-0074,CCN-00148,61712500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-IX,USD,Posted
TXN-000510,CashReceipt,2021-12-13,2021-12-13,INV-0016,FUND-ABF-IX-OFF,COMM-0074,CCN-00148,61712500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-IX,USD,Posted
TXN-000511,InvestmentInMasterFund,2021-12-14,2021-12-14,FUND-ABF-IX-OFF,FUND-ABF-IX-MAIN,COMM-0074,CCN-00148,61712500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-IX,USD,Posted
TXN-000512,CapitalFromFeeder,2021-12-14,2021-12-14,FUND-ABF-IX-OFF,FUND-ABF-IX-MAIN,COMM-0074,CCN-00148,61712500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-IX,USD,Posted
TXN-000513,CapitalCallReceivable,2021-08-23,2021-09-08,INV-0032,FUND-AIP-II-OFF,COMM-0075,CCN-00149,119250000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000514,CashReceipt,2021-09-08,2021-09-08,INV-0032,FUND-AIP-II-OFF,COMM-0075,CCN-00149,119250000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000515,InvestmentInMasterFund,2021-09-09,2021-09-09,FUND-AIP-II-OFF,FUND-AIP-II-MAIN,COMM-0075,CCN-00149,119250000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000516,CapitalFromFeeder,2021-09-09,2021-09-09,FUND-AIP-II-OFF,FUND-AIP-II-MAIN,COMM-0075,CCN-00149,119250000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000517,CapitalCallReceivable,2022-05-01,2022-05-13,INV-0032,FUND-AIP-II-OFF,COMM-0075,CCN-00150,99375000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-II,USD,Posted
TXN-000518,CashReceipt,2022-05-13,2022-05-13,INV-0032,FUND-AIP-II-OFF,COMM-0075,CCN-00150,99375000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-II,USD,Posted
TXN-000519,InvestmentInMasterFund,2022-05-16,2022-05-16,FUND-AIP-II-OFF,FUND-AIP-II-MAIN,COMM-0075,CCN-00150,99375000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-II,USD,Posted
TXN-000520,CapitalFromFeeder,2022-05-16,2022-05-16,FUND-AIP-II-OFF,FUND-AIP-II-MAIN,COMM-0075,CCN-00150,99375000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-II,USD,Posted
TXN-000521,CapitalCallReceivable,2019-08-18,2019-09-13,INV-0026,FUND-AGE-I-OFF,COMM-0076,CCN-00151,46971000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000522,CashReceipt,2019-09-13,2019-09-13,INV-0026,FUND-AGE-I-OFF,COMM-0076,CCN-00151,46971000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000523,InvestmentInMasterFund,2019-09-16,2019-09-16,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0076,CCN-00151,46971000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000524,CapitalFromFeeder,2019-09-16,2019-09-16,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0076,CCN-00151,46971000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000525,CapitalCallReceivable,2020-05-18,2020-06-04,INV-0026,FUND-AGE-I-OFF,COMM-0076,CCN-00152,39142500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000526,CashReceipt,2020-06-04,2020-06-04,INV-0026,FUND-AGE-I-OFF,COMM-0076,CCN-00152,39142500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000527,InvestmentInMasterFund,2020-06-05,2020-06-05,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0076,CCN-00152,39142500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000528,CapitalFromFeeder,2020-06-05,2020-06-05,FUND-AGE-I-OFF,FUND-AGE-I-MAIN,COMM-0076,CCN-00152,39142500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000529,CapitalCallReceivable,2021-08-17,2021-09-03,INV-0036,FUND-ACO-IV-DOM,COMM-0077,CCN-00153,64686000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-IV,USD,Posted
TXN-000530,CashReceipt,2021-09-03,2021-09-03,INV-0036,FUND-ACO-IV-DOM,COMM-0077,CCN-00153,64686000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-IV,USD,Posted
TXN-000531,InvestmentInMasterFund,2021-09-06,2021-09-06,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0077,CCN-00153,64686000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-IV,USD,Posted
TXN-000532,CapitalFromFeeder,2021-09-06,2021-09-06,FUND-ACO-IV-DOM,FUND-ACO-IV-MAIN,COMM-0077,CCN-00153,64686000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-IV,USD,Posted
TXN-000533,CapitalCallReceivable,2022-08-22,2022-09-07,INV-0030,FUND-AGE-II-DOM,COMM-0078,CCN-00155,47034000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000534,CashReceipt,2022-09-07,2022-09-07,INV-0030,FUND-AGE-II-DOM,COMM-0078,CCN-00155,47034000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000535,InvestmentInMasterFund,2022-09-08,2022-09-08,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0078,CCN-00155,47034000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000536,CapitalFromFeeder,2022-09-08,2022-09-08,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0078,CCN-00155,47034000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000537,CapitalCallReceivable,2023-02-10,2023-02-24,INV-0030,FUND-AGE-II-DOM,COMM-0078,CCN-00156,39195000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000538,CashReceipt,2023-02-24,2023-02-24,INV-0030,FUND-AGE-II-DOM,COMM-0078,CCN-00156,39195000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000539,InvestmentInMasterFund,2023-02-27,2023-02-27,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0078,CCN-00156,39195000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000540,CapitalFromFeeder,2023-02-27,2023-02-27,FUND-AGE-II-DOM,FUND-AGE-II-MAIN,COMM-0078,CCN-00156,39195000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000541,CapitalCallReceivable,2022-08-22,2022-09-05,INV-0013,FUND-AGE-II-OFF,COMM-0079,CCN-00157,19254000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000542,CashReceipt,2022-09-05,2022-09-05,INV-0013,FUND-AGE-II-OFF,COMM-0079,CCN-00157,19254000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000543,InvestmentInMasterFund,2022-09-06,2022-09-06,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0079,CCN-00157,19254000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000544,CapitalFromFeeder,2022-09-06,2022-09-06,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0079,CCN-00157,19254000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000545,CapitalCallReceivable,2023-02-10,2023-02-28,INV-0013,FUND-AGE-II-OFF,COMM-0079,CCN-00158,16045000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-II,USD,Posted
TXN-000546,CashReceipt,2023-02-28,2023-02-28,INV-0013,FUND-AGE-II-OFF,COMM-0079,CCN-00158,16045000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-II,USD,Posted
TXN-000547,InvestmentInMasterFund,2023-03-01,2023-03-01,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0079,CCN-00158,16045000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-II,USD,Posted
TXN-000548,CapitalFromFeeder,2023-03-01,2023-03-01,FUND-AGE-II-OFF,FUND-AGE-II-MAIN,COMM-0079,CCN-00158,16045000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-II,USD,Posted
TXN-000549,CapitalCallReceivable,2023-08-26,2023-09-08,INV-0014,FUND-ABF-X-OFF,COMM-0080,CCN-00159,42561000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000550,CashReceipt,2023-09-08,2023-09-08,INV-0014,FUND-ABF-X-OFF,COMM-0080,CCN-00159,42561000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000551,InvestmentInMasterFund,2023-09-11,2023-09-11,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0080,CCN-00159,42561000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000552,CapitalFromFeeder,2023-09-11,2023-09-11,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0080,CCN-00159,42561000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000553,CapitalCallReceivable,2024-03-26,2024-04-11,INV-0014,FUND-ABF-X-OFF,COMM-0080,CCN-00160,35467500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000554,CashReceipt,2024-04-11,2024-04-11,INV-0014,FUND-ABF-X-OFF,COMM-0080,CCN-00160,35467500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000555,InvestmentInMasterFund,2024-04-12,2024-04-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0080,CCN-00160,35467500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ABF-X,USD,Posted
TXN-000556,CapitalFromFeeder,2024-04-12,2024-04-12,FUND-ABF-X-OFF,FUND-ABF-X-MAIN,COMM-0080,CCN-00160,35467500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ABF-X,USD,Posted
TXN-000557,CapitalCallReceivable,2019-08-18,2019-09-02,INV-0013,FUND-AGE-I-DOM,COMM-0081,CCN-00161,35280000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000558,CashReceipt,2019-09-02,2019-09-02,INV-0013,FUND-AGE-I-DOM,COMM-0081,CCN-00161,35280000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000559,InvestmentInMasterFund,2019-09-03,2019-09-03,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0081,CCN-00161,35280000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000560,CapitalFromFeeder,2019-09-03,2019-09-03,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0081,CCN-00161,35280000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000561,CapitalCallReceivable,2020-05-18,2020-06-02,INV-0013,FUND-AGE-I-DOM,COMM-0081,CCN-00162,29400000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AGE-I,USD,Posted
TXN-000562,CashReceipt,2020-06-02,2020-06-02,INV-0013,FUND-AGE-I-DOM,COMM-0081,CCN-00162,29400000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AGE-I,USD,Posted
TXN-000563,InvestmentInMasterFund,2020-06-03,2020-06-03,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0081,CCN-00162,29400000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AGE-I,USD,Posted
TXN-000564,CapitalFromFeeder,2020-06-03,2020-06-03,FUND-AGE-I-DOM,FUND-AGE-I-MAIN,COMM-0081,CCN-00162,29400000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AGE-I,USD,Posted
TXN-000565,CapitalCallReceivable,2023-08-26,2023-09-08,INV-0035,FUND-ABF-X-MAIN,COMM-0082,CCN-00163,42234000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ABF-X,USD,Posted
TXN-000566,CashReceipt,2023-09-08,2023-09-08,INV-0035,FUND-ABF-X-MAIN,COMM-0082,CCN-00163,42234000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ABF-X,USD,Posted
TXN-000567,CapitalCallReceivable,2020-07-02,2020-07-21,INV-0009,FUND-ARA-III-OFF,COMM-0083,CCN-00165,16734000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000568,CashReceipt,2020-07-21,2020-07-21,INV-0009,FUND-ARA-III-OFF,COMM-0083,CCN-00165,16734000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000569,InvestmentInMasterFund,2020-07-22,2020-07-22,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0083,CCN-00165,16734000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000570,CapitalFromFeeder,2020-07-22,2020-07-22,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0083,CCN-00165,16734000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000571,CapitalCallReceivable,2020-11-06,2020-12-10,INV-0009,FUND-ARA-III-OFF,COMM-0083,CCN-00166,13945000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000572,CashReceipt,2020-12-10,2020-12-10,INV-0009,FUND-ARA-III-OFF,COMM-0083,CCN-00166,13945000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000573,InvestmentInMasterFund,2020-12-11,2020-12-11,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0083,CCN-00166,13945000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ARA-III,USD,Posted
TXN-000574,CapitalFromFeeder,2020-12-11,2020-12-11,FUND-ARA-III-OFF,FUND-ARA-III-MAIN,COMM-0083,CCN-00166,13945000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ARA-III,USD,Posted
TXN-000575,CapitalCallReceivable,2023-08-07,2023-08-23,INV-0031,FUND-AIP-III-DOM,COMM-0084,CCN-00167,52095000.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000576,CashReceipt,2023-08-23,2023-08-23,INV-0031,FUND-AIP-III-DOM,COMM-0084,CCN-00167,52095000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000577,InvestmentInMasterFund,2023-08-24,2023-08-24,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0084,CCN-00167,52095000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000578,CapitalFromFeeder,2023-08-24,2023-08-24,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0084,CCN-00167,52095000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000579,CapitalCallReceivable,2023-11-24,2023-12-13,INV-0031,FUND-AIP-III-DOM,COMM-0084,CCN-00168,43412500.0,Capital Call Receivable,Capital Contributions Payable,FUND-AIP-III,USD,Posted
TXN-000580,CashReceipt,2023-12-13,2023-12-13,INV-0031,FUND-AIP-III-DOM,COMM-0084,CCN-00168,43412500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-AIP-III,USD,Posted
TXN-000581,InvestmentInMasterFund,2023-12-14,2023-12-14,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0084,CCN-00168,43412500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-AIP-III,USD,Posted
TXN-000582,CapitalFromFeeder,2023-12-14,2023-12-14,FUND-AIP-III-DOM,FUND-AIP-III-MAIN,COMM-0084,CCN-00168,43412500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-AIP-III,USD,Posted
TXN-000583,CapitalCallReceivable,2023-08-08,2023-08-22,INV-0008,FUND-ACO-V-OFF,COMM-0085,CCN-00169,61005000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000584,CashReceipt,2023-08-22,2023-08-22,INV-0008,FUND-ACO-V-OFF,COMM-0085,CCN-00169,61005000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000585,InvestmentInMasterFund,2023-08-23,2023-08-23,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0085,CCN-00169,61005000.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000586,CapitalFromFeeder,2023-08-23,2023-08-23,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0085,CCN-00169,61005000.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000587,CapitalCallReceivable,2024-01-23,2024-02-08,INV-0008,FUND-ACO-V-OFF,COMM-0085,CCN-00170,50837500.0,Capital Call Receivable,Capital Contributions Payable,FUND-ACO-V,USD,Posted
TXN-000588,CashReceipt,2024-02-08,2024-02-08,INV-0008,FUND-ACO-V-OFF,COMM-0085,CCN-00170,50837500.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ACO-V,USD,Posted
TXN-000589,InvestmentInMasterFund,2024-02-09,2024-02-09,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0085,CCN-00170,50837500.0,Investment in Master Fund,Cash & Cash Equivalents,FUND-ACO-V,USD,Posted
TXN-000590,CapitalFromFeeder,2024-02-09,2024-02-09,FUND-ACO-V-OFF,FUND-ACO-V-MAIN,COMM-0085,CCN-00170,50837500.0,Cash & Cash Equivalents,LP Capital Account — Feeder,FUND-ACO-V,USD,Posted
TXN-000591,CapitalCallReceivable,2020-07-02,2020-07-20,INV-0010,FUND-ARA-III-MAIN,COMM-0086,CCN-00171,14148000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000592,CashReceipt,2020-07-20,2020-07-20,INV-0010,FUND-ARA-III-MAIN,COMM-0086,CCN-00171,14148000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000593,CapitalCallReceivable,2020-11-06,2020-11-20,INV-0010,FUND-ARA-III-MAIN,COMM-0086,CCN-00172,11790000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000594,CashReceipt,2020-11-20,2020-11-20,INV-0010,FUND-ARA-III-MAIN,COMM-0086,CCN-00172,11790000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
TXN-000595,CapitalCallReceivable,2020-07-02,2020-07-16,INV-0027,FUND-ARA-III-DOM,COMM-0087,CCN-00173,116691000.0,Capital Call Receivable,Capital Contributions Payable,FUND-ARA-III,USD,Posted
TXN-000596,CashReceipt,2020-07-16,2020-07-16,INV-0027,FUND-ARA-III-DOM,COMM-0087,CCN-00173,116691000.0,Cash & Cash Equivalents,Capital Call Receivable,FUND-ARA-III,USD,Posted
