golden_member_id,golden_team_id,src_a_member_id,src_b_member_id,src_c_member_id
GM0000469,GT0000122,SRA_M0000366,SRB_M0000336,
GM0000470,GT0000123,SRA_M0000367,SRB_M0000337,
GM0000471,GT0000123,SRA_M0000368,SRB_M0000338,
GM0000472,GT0000123,SRA_M0000369,SRB_M0000339,
GM0000473,GT0000124,SRA_M0000370,,
GM0000474,GT0000124,SRA_M0000371,SRB_M0000340,
GM0000475,GT0000125,SRA_M0000372,,
GM0000476,GT0000125,SRA_M0000373,,
GM0000477,GT0000125,SRA_M0000374,,
GM0000478,GT0000125,SRA_M0000375,,
GM0000479,GT0000125,SRA_M0000376,,
GM0000480,GT0000126,,SRB_M0000341,SRC_M0000179
GM0000481,GT0000126,SRA_M0000377,SRB_M0000342,SRC_M0000180
GM0000482,GT0000126,SRA_M0000378,SRB_M0000343,SRC_M0000181
GM0000483,GT0000126,SRA_M0000379,SRB_M0000344,
GM0000484,GT0000126,SRA_M0000380,SRB_M0000345,SRC_M0000182
GM0000485,GT0000127,SRA_M0000381,SRB_M0000346,
GM0000486,GT0000127,SRA_M0000382,SRB_M0000347,
GM0000487,GT0000127,SRA_M0000383,SRB_M0000348,
GM0000488,GT0000127,SRA_M0000384,SRB_M0000349,
GM0000489,GT0000128,SRA_M0000385,,
GM0000490,GT0000128,SRA_M0000386,,SRC_M0000183
GM0000491,GT0000128,SRA_M0000387,,
GM0000492,GT0000128,SRA_M0000388,,SRC_M0000184
GM0000493,GT0000128,SRA_M0000389,,SRC_M0000185
GM0000494,GT0000128,,,SRC_M0000186
GM0000495,GT0000129,SRA_M0000390,SRB_M0000351,SRC_M0000187
GM0000496,GT0000129,SRA_M0000391,SRB_M0000352,SRC_M0000188
GM0000497,GT0000129,SRA_M0000392,,SRC_M0000189
GM0000498,GT0000129,SRA_M0000393,SRB_M0000353,SRC_M0000190
GM0000499,GT0000129,SRA_M0000394,SRB_M0000354,SRC_M0000191
GM0000500,GT0000129,SRA_M0000395,SRB_M0000355,
GM0000501,GT0000130,SRA_M0000396,,SRC_M0000192
GM0000502,GT0000130,SRA_M0000397,,SRC_M0000193
GM0000503,GT0000130,SRA_M0000398,,SRC_M0000194
GM0000504,GT0000130,SRA_M0000399,SRB_M0000356,
GM0000505,GT0000131,SRA_M0000400,SRB_M0000357,SRC_M0000195
GM0000506,GT0000131,SRA_M0000401,SRB_M0000358,SRC_M0000196
GM0000507,GT0000131,SRA_M0000402,,SRC_M0000197
GM0000508,GT0000132,SRA_M0000403,SRB_M0000359,SRC_M0000198
GM0000509,GT0000132,SRA_M0000404,SRB_M0000360,
GM0000510,GT0000132,SRA_M0000405,SRB_M0000361,
GM0000511,GT0000132,SRA_M0000406,SRB_M0000362,SRC_M0000199
GM0000512,GT0000132,SRA_M0000407,SRB_M0000363,SRC_M0000200
GM0000513,GT0000133,SRA_M0000408,SRB_M0000364,
GM0000514,GT0000133,SRA_M0000409,SRB_M0000365,
GM0000515,GT0000133,SRA_M0000410,SRB_M0000366,
GM0000516,GT0000133,SRA_M0000411,SRB_M0000367,
GM0000517,GT0000134,SRA_M0000412,SRB_M0000368,SRC_M0000201
GM0000518,GT0000134,SRA_M0000413,SRB_M0000369,
GM0000519,GT0000134,SRA_M0000414,SRB_M0000370,SRC_M0000202
GM0000520,GT0000134,SRA_M0000415,SRB_M0000371,SRC_M0000203
GM0000521,GT0000135,,SRB_M0000372,SRC_M0000204
GM0000522,GT0000135,SRA_M0000416,SRB_M0000373,SRC_M0000205
GM0000523,GT0000135,SRA_M0000417,,SRC_M0000206
GM0000524,GT0000135,SRA_M0000418,SRB_M0000374,SRC_M0000207
GM0000525,GT0000135,SRA_M0000419,SRB_M0000375,SRC_M0000208
GM0000526,GT0000136,SRA_M0000420,,SRC_M0000209
GM0000527,GT0000136,SRA_M0000421,SRB_M0000376,
GM0000528,GT0000137,SRA_M0000422,SRB_M0000378,
GM0000529,GT0000137,SRA_M0000423,SRB_M0000379,
GM0000530,GT0000137,SRA_M0000424,SRB_M0000380,
GM0000531,GT0000137,SRA_M0000425,SRB_M0000381,
GM0000532,GT0000138,SRA_M0000426,SRB_M0000382,SRC_M0000210
GM0000533,GT0000138,SRA_M0000427,SRB_M0000383,SRC_M0000211
GM0000534,GT0000139,SRA_M0000428,SRB_M0000384,SRC_M0000212
GM0000535,GT0000139,SRA_M0000429,SRB_M0000385,SRC_M0000213
GM0000536,GT0000139,SRA_M0000430,SRB_M0000386,
GM0000537,GT0000140,SRA_M0000431,,
GM0000538,GT0000140,SRA_M0000432,,
GM0000539,GT0000140,SRA_M0000433,,
GM0000540,GT0000140,SRA_M0000434,,
GM0000541,GT0000141,SRA_M0000435,SRB_M0000387,
GM0000542,GT0000141,SRA_M0000436,SRB_M0000388,
GM0000543,GT0000141,,SRB_M0000389,
GM0000544,GT0000141,SRA_M0000437,SRB_M0000390,
GM0000545,GT0000141,SRA_M0000438,SRB_M0000391,
GM0000546,GT0000142,SRA_M0000439,SRB_M0000392,
GM0000547,GT0000142,SRA_M0000440,SRB_M0000393,
GM0000548,GT0000142,SRA_M0000441,SRB_M0000394,SRC_M0000214
GM0000549,GT0000142,SRA_M0000442,SRB_M0000395,SRC_M0000215
GM0000550,GT0000142,SRA_M0000443,,SRC_M0000216
GM0000551,GT0000142,SRA_M0000444,SRB_M0000396,SRC_M0000217
GM0000552,GT0000143,SRA_M0000445,,SRC_M0000218
GM0000553,GT0000143,SRA_M0000446,,SRC_M0000219
GM0000554,GT0000143,SRA_M0000447,,SRC_M0000220
GM0000555,GT0000143,SRA_M0000448,,SRC_M0000221
GM0000556,GT0000143,SRA_M0000449,,SRC_M0000222
GM0000557,GT0000144,SRA_M0000450,SRB_M0000397,SRC_M0000223
GM0000558,GT0000144,SRA_M0000451,SRB_M0000398,SRC_M0000224
GM0000559,GT0000144,SRA_M0000452,SRB_M0000399,
GM0000560,GT0000144,,SRB_M0000400,SRC_M0000225
GM0000561,GT0000144,SRA_M0000453,SRB_M0000401,SRC_M0000226
GM0000562,GT0000144,SRA_M0000454,SRB_M0000402,SRC_M0000227
GM0000563,GT0000145,,SRB_M0000403,
GM0000564,GT0000145,,,
GM0000565,GT0000145,,SRB_M0000404,SRC_M0000228
GM0000566,GT0000145,,SRB_M0000405,SRC_M0000229
GM0000567,GT0000145,,SRB_M0000406,
GM0000568,GT0000146,SRA_M0000455,SRB_M0000407,
GM0000569,GT0000146,SRA_M0000456,SRB_M0000408,SRC_M0000230
GM0000570,GT0000146,SRA_M0000457,SRB_M0000409,
GM0000571,GT0000146,SRA_M0000458,,SRC_M0000231
GM0000572,GT0000146,SRA_M0000459,SRB_M0000410,SRC_M0000232
GM0000573,GT0000146,SRA_M0000460,SRB_M0000411,
GM0000574,GT0000147,,,
GM0000575,GT0000147,,SRB_M0000412,SRC_M0000233
GM0000576,GT0000147,,SRB_M0000413,SRC_M0000234
GM0000577,GT0000147,,SRB_M0000414,SRC_M0000235
GM0000578,GT0000147,,SRB_M0000415,SRC_M0000236
GM0000579,GT0000148,,,SRC_M0000237
GM0000580,GT0000148,SRA_M0000461,,SRC_M0000238
GM0000581,GT0000148,,,SRC_M0000239
GM0000582,GT0000148,SRA_M0000462,,SRC_M0000240
GM0000583,GT0000148,SRA_M0000463,,SRC_M0000241
GM0000584,GT0000149,SRA_M0000464,,SRC_M0000242
GM0000585,GT0000149,,,SRC_M0000243
GM0000586,GT0000150,SRA_M0000465,,
GM0000587,GT0000150,SRA_M0000466,,SRC_M0000244
GM0000588,GT0000150,SRA_M0000467,,
GM0000589,GT0000150,SRA_M0000468,,SRC_M0000245
GM0000590,GT0000150,SRA_M0000469,,SRC_M0000246
GM0000591,GT0000151,,SRB_M0000416,
GM0000592,GT0000151,,SRB_M0000417,
GM0000593,GT0000151,,SRB_M0000418,
GM0000594,GT0000151,,,
GM0000595,GT0000151,,,
GM0000596,GT0000151,,SRB_M0000419,
GM0000597,GT0000152,SRA_M0000470,,SRC_M0000247
GM0000598,GT0000152,SRA_M0000471,,SRC_M0000248
GM0000599,GT0000152,SRA_M0000472,,SRC_M0000249
GM0000600,GT0000152,SRA_M0000473,,SRC_M0000250
GM0000601,GT0000152,SRA_M0000474,,SRC_M0000251
GM0000602,GT0000153,SRA_M0000475,SRB_M0000420,SRC_M0000252
GM0000603,GT0000153,SRA_M0000476,SRB_M0000421,SRC_M0000253
GM0000604,GT0000153,,SRB_M0000422,
GM0000605,GT0000153,SRA_M0000477,SRB_M0000423,SRC_M0000254
GM0000606,GT0000153,,SRB_M0000424,
GM0000607,GT0000153,SRA_M0000478,,SRC_M0000255
GM0000608,GT0000154,SRA_M0000479,SRB_M0000425,SRC_M0000256
GM0000609,GT0000154,SRA_M0000480,,SRC_M0000257
GM0000610,GT0000154,SRA_M0000481,SRB_M0000426,
GM0000611,GT0000155,SRA_M0000482,SRB_M0000427,
GM0000612,GT0000155,,SRB_M0000428,
GM0000613,GT0000156,,,
GM0000614,GT0000156,,,
GM0000615,GT0000156,,,
GM0000616,GT0000156,,,
GM0000617,GT0000157,SRA_M0000483,SRB_M0000429,SRC_M0000258
GM0000618,GT0000157,SRA_M0000484,SRB_M0000430,
GM0000619,GT0000158,,,SRC_M0000259
GM0000620,GT0000158,SRA_M0000485,,SRC_M0000260
GM0000621,GT0000158,SRA_M0000486,,
GM0000622,GT0000158,SRA_M0000487,,SRC_M0000261
GM0000623,GT0000159,SRA_M0000488,SRB_M0000431,SRC_M0000262
GM0000624,GT0000159,,SRB_M0000432,SRC_M0000263
GM0000625,GT0000160,SRA_M0000489,,
GM0000626,GT0000160,SRA_M0000490,,SRC_M0000264
GM0000627,GT0000160,SRA_M0000491,,SRC_M0000265
GM0000628,GT0000160,SRA_M0000492,,SRC_M0000266
GM0000629,GT0000160,SRA_M0000493,,SRC_M0000267
GM0000630,GT0000160,SRA_M0000494,,
GM0000631,GT0000161,,SRB_M0000433,
GM0000632,GT0000161,,SRB_M0000434,SRC_M0000268
GM0000633,GT0000161,,SRB_M0000435,SRC_M0000269
GM0000634,GT0000161,,SRB_M0000436,SRC_M0000270
GM0000635,GT0000161,,SRB_M0000437,SRC_M0000271
GM0000636,GT0000162,SRA_M0000495,SRB_M0000438,
GM0000637,GT0000162,SRA_M0000496,SRB_M0000439,
GM0000638,GT0000162,SRA_M0000497,SRB_M0000440,
GM0000639,GT0000162,SRA_M0000498,SRB_M0000441,
GM0000640,GT0000162,SRA_M0000499,SRB_M0000442,
GM0000641,GT0000163,SRA_M0000500,SRB_M0000443,SRC_M0000272
GM0000642,GT0000163,SRA_M0000501,SRB_M0000444,SRC_M0000273
GM0000643,GT0000163,SRA_M0000502,,SRC_M0000274
GM0000644,GT0000163,SRA_M0000503,SRB_M0000445,
GM0000645,GT0000164,SRA_M0000504,,
GM0000646,GT0000164,SRA_M0000505,,SRC_M0000275
GM0000647,GT0000164,SRA_M0000506,SRB_M0000446,SRC_M0000276
GM0000648,GT0000164,SRA_M0000507,SRB_M0000447,SRC_M0000277
GM0000649,GT0000165,SRA_M0000508,SRB_M0000448,SRC_M0000278
GM0000650,GT0000165,SRA_M0000509,SRB_M0000449,SRC_M0000279
GM0000651,GT0000166,SRA_M0000510,SRB_M0000450,
GM0000652,GT0000166,SRA_M0000511,SRB_M0000451,
GM0000653,GT0000166,SRA_M0000512,,
GM0000654,GT0000166,SRA_M0000513,SRB_M0000452,
GM0000655,GT0000166,SRA_M0000514,SRB_M0000453,
GM0000656,GT0000167,SRA_M0000515,,SRC_M0000280
GM0000657,GT0000167,SRA_M0000516,,SRC_M0000281
GM0000658,GT0000167,SRA_M0000517,,SRC_M0000282
GM0000659,GT0000168,SRA_M0000518,,
GM0000660,GT0000168,SRA_M0000519,,
GM0000661,GT0000168,SRA_M0000520,,
GM0000662,GT0000168,SRA_M0000521,,
GM0000663,GT0000168,SRA_M0000522,,
GM0000664,GT0000169,,SRB_M0000455,SRC_M0000283
GM0000665,GT0000169,SRA_M0000523,,SRC_M0000284
GM0000666,GT0000169,SRA_M0000524,SRB_M0000456,SRC_M0000285
GM0000667,GT0000169,SRA_M0000525,SRB_M0000457,SRC_M0000286
GM0000668,GT0000169,SRA_M0000526,,
GM0000669,GT0000169,SRA_M0000527,SRB_M0000458,
GM0000670,GT0000170,SRA_M0000528,,SRC_M0000287
GM0000671,GT0000170,SRA_M0000529,SRB_M0000459,SRC_M0000288
GM0000672,GT0000170,SRA_M0000530,SRB_M0000460,SRC_M0000289
GM0000673,GT0000170,SRA_M0000531,SRB_M0000461,SRC_M0000290
GM0000674,GT0000171,SRA_M0000532,,
GM0000675,GT0000171,SRA_M0000533,,
GM0000676,GT0000171,SRA_M0000534,,
GM0000677,GT0000171,SRA_M0000535,,
GM0000678,GT0000171,SRA_M0000536,,
GM0000679,GT0000172,SRA_M0000537,,
GM0000680,GT0000172,SRA_M0000538,,
GM0000681,GT0000172,SRA_M0000539,,
GM0000682,GT0000172,SRA_M0000540,,
GM0000683,GT0000172,SRA_M0000541,,
GM0000684,GT0000173,SRA_M0000542,,SRC_M0000291
GM0000685,GT0000173,SRA_M0000543,,SRC_M0000292
GM0000686,GT0000173,SRA_M0000544,,SRC_M0000293
GM0000687,GT0000173,SRA_M0000545,,SRC_M0000294
GM0000688,GT0000173,SRA_M0000546,,SRC_M0000295
GM0000689,GT0000173,SRA_M0000547,,SRC_M0000296
GM0000690,GT0000174,SRA_M0000548,SRB_M0000462,
GM0000691,GT0000174,SRA_M0000549,SRB_M0000463,
GM0000692,GT0000174,SRA_M0000550,SRB_M0000464,
GM0000693,GT0000175,,SRB_M0000465,
GM0000694,GT0000175,SRA_M0000551,SRB_M0000466,
GM0000695,GT0000176,SRA_M0000552,SRB_M0000467,
GM0000696,GT0000176,SRA_M0000553,SRB_M0000468,
GM0000697,GT0000176,SRA_M0000554,SRB_M0000469,
GM0000698,GT0000176,SRA_M0000555,SRB_M0000470,
GM0000699,GT0000176,SRA_M0000556,SRB_M0000471,
GM0000700,GT0000176,SRA_M0000557,SRB_M0000472,
GM0000701,GT0000177,SRA_M0000558,SRB_M0000473,SRC_M0000297
GM0000702,GT0000177,SRA_M0000559,SRB_M0000474,SRC_M0000298
GM0000703,GT0000178,SRA_M0000560,SRB_M0000475,SRC_M0000299
GM0000704,GT0000178,SRA_M0000561,SRB_M0000476,SRC_M0000300
GM0000705,GT0000178,SRA_M0000562,SRB_M0000477,
GM0000706,GT0000178,SRA_M0000563,SRB_M0000478,
GM0000707,GT0000178,SRA_M0000564,SRB_M0000479,SRC_M0000301
GM0000708,GT0000179,SRA_M0000565,SRB_M0000481,
GM0000709,GT0000179,SRA_M0000566,SRB_M0000482,
GM0000710,GT0000179,SRA_M0000567,SRB_M0000483,SRC_M0000302
GM0000711,GT0000179,SRA_M0000568,SRB_M0000484,SRC_M0000303
GM0000712,GT0000179,SRA_M0000569,SRB_M0000485,SRC_M0000304
GM0000713,GT0000180,SRA_M0000570,,
GM0000714,GT0000180,SRA_M0000571,,
GM0000715,GT0000180,SRA_M0000572,,
GM0000716,GT0000181,,SRB_M0000486,
GM0000717,GT0000181,,,
GM0000718,GT0000181,SRA_M0000573,SRB_M0000487,
GM0000719,GT0000181,SRA_M0000574,SRB_M0000488,
GM0000720,GT0000181,,SRB_M0000489,
GM0000721,GT0000182,,,
GM0000722,GT0000182,SRA_M0000575,,
GM0000723,GT0000182,,,
GM0000724,GT0000182,SRA_M0000576,,
GM0000725,GT0000183,SRA_M0000577,SRB_M0000490,
GM0000726,GT0000183,,SRB_M0000491,
GM0000727,GT0000183,SRA_M0000578,SRB_M0000492,
GM0000728,GT0000183,,SRB_M0000493,
GM0000729,GT0000184,SRA_M0000579,SRB_M0000494,SRC_M0000305
GM0000730,GT0000184,,SRB_M0000495,SRC_M0000306
GM0000731,GT0000184,SRA_M0000580,SRB_M0000496,
GM0000732,GT0000184,SRA_M0000581,,SRC_M0000307
GM0000733,GT0000184,SRA_M0000582,,SRC_M0000308
GM0000734,GT0000184,SRA_M0000583,,
GM0000735,GT0000185,SRA_M0000584,SRB_M0000497,
GM0000736,GT0000185,SRA_M0000585,SRB_M0000498,
GM0000737,GT0000185,SRA_M0000586,,
GM0000738,GT0000185,SRA_M0000587,SRB_M0000499,
GM0000739,GT0000186,SRA_M0000588,,SRC_M0000309
GM0000740,GT0000186,SRA_M0000589,SRB_M0000500,SRC_M0000310
GM0000741,GT0000187,,SRB_M0000501,
GM0000742,GT0000187,,SRB_M0000502,
GM0000743,GT0000187,,SRB_M0000503,
GM0000744,GT0000188,,SRB_M0000504,SRC_M0000311
GM0000745,GT0000188,,SRB_M0000505,
GM0000746,GT0000188,,SRB_M0000506,SRC_M0000312
GM0000747,GT0000188,,SRB_M0000507,SRC_M0000313
GM0000748,GT0000189,SRA_M0000590,SRB_M0000508,SRC_M0000314
GM0000749,GT0000189,SRA_M0000591,,
GM0000750,GT0000189,,SRB_M0000509,
GM0000751,GT0000190,SRA_M0000592,SRB_M0000510,
GM0000752,GT0000190,SRA_M0000593,SRB_M0000511,
GM0000753,GT0000191,SRA_M0000594,SRB_M0000512,
GM0000754,GT0000191,SRA_M0000595,SRB_M0000513,SRC_M0000315
GM0000755,GT0000191,SRA_M0000596,SRB_M0000514,SRC_M0000316
GM0000756,GT0000192,,SRB_M0000515,
GM0000757,GT0000192,,SRB_M0000516,
GM0000758,GT0000192,,SRB_M0000517,
GM0000759,GT0000192,,SRB_M0000518,
GM0000760,GT0000192,,SRB_M0000519,
GM0000761,GT0000193,SRA_M0000597,,
GM0000762,GT0000193,SRA_M0000598,SRB_M0000520,
GM0000763,GT0000193,SRA_M0000599,,
GM0000764,GT0000194,SRA_M0000600,,
GM0000765,GT0000194,SRA_M0000601,,SRC_M0000317
GM0000766,GT0000194,SRA_M0000602,,
GM0000767,GT0000194,SRA_M0000603,,SRC_M0000318
GM0000768,GT0000194,SRA_M0000604,,SRC_M0000319
GM0000769,GT0000194,SRA_M0000605,,SRC_M0000320
GM0000770,GT0000195,SRA_M0000606,SRB_M0000521,SRC_M0000321
GM0000771,GT0000195,SRA_M0000607,SRB_M0000522,SRC_M0000322
GM0000772,GT0000195,SRA_M0000608,,SRC_M0000323
GM0000773,GT0000195,SRA_M0000609,SRB_M0000523,
GM0000774,GT0000196,SRA_M0000610,SRB_M0000524,SRC_M0000324
GM0000775,GT0000196,SRA_M0000611,SRB_M0000525,SRC_M0000325
GM0000776,GT0000196,SRA_M0000612,,SRC_M0000326
GM0000777,GT0000197,SRA_M0000614,SRB_M0000526,SRC_M0000327
GM0000778,GT0000197,SRA_M0000615,,SRC_M0000328
GM0000779,GT0000197,SRA_M0000616,SRB_M0000527,
GM0000780,GT0000198,SRA_M0000617,,
GM0000781,GT0000198,SRA_M0000618,,
GM0000782,GT0000198,,SRB_M0000528,
GM0000783,GT0000199,SRA_M0000619,SRB_M0000529,SRC_M0000329
GM0000784,GT0000199,SRA_M0000620,SRB_M0000530,SRC_M0000330
GM0000785,GT0000199,SRA_M0000621,SRB_M0000531,
GM0000786,GT0000200,,,
GM0000787,GT0000200,SRA_M0000622,,
GM0000788,GT0000200,SRA_M0000623,,
GM0000789,GT0000200,,,
GM0000790,GT0000200,SRA_M0000624,,
GM0000791,GT0000200,SRA_M0000625,,
GM0000792,GT0000201,SRA_M0000626,SRB_M0000533,SRC_M0000331
GM0000793,GT0000201,SRA_M0000627,,SRC_M0000332
GM0000794,GT0000201,SRA_M0000628,,
GM0000795,GT0000202,SRA_M0000629,,
GM0000796,GT0000202,SRA_M0000630,SRB_M0000534,
GM0000797,GT0000202,SRA_M0000631,SRB_M0000535,
GM0000798,GT0000202,,SRB_M0000536,
GM0000799,GT0000202,SRA_M0000632,SRB_M0000537,
GM0000800,GT0000202,SRA_M0000633,SRB_M0000538,
GM0000801,GT0000203,SRA_M0000634,SRB_M0000539,
GM0000802,GT0000203,SRA_M0000635,SRB_M0000540,SRC_M0000333
GM0000803,GT0000203,SRA_M0000636,,SRC_M0000334
GM0000804,GT0000203,,SRB_M0000541,
GM0000805,GT0000204,SRA_M0000637,SRB_M0000542,SRC_M0000335
GM0000806,GT0000204,,SRB_M0000543,
GM0000807,GT0000204,SRA_M0000638,,SRC_M0000336
GM0000808,GT0000204,SRA_M0000639,,SRC_M0000337
GM0000809,GT0000204,SRA_M0000640,,SRC_M0000338
GM0000810,GT0000204,SRA_M0000641,SRB_M0000544,
GM0000811,GT0000205,SRA_M0000642,,
GM0000812,GT0000205,SRA_M0000643,,
GM0000813,GT0000205,SRA_M0000644,,
GM0000814,GT0000206,,SRB_M0000545,
GM0000815,GT0000206,,SRB_M0000546,
GM0000816,GT0000207,SRA_M0000645,,
GM0000817,GT0000207,SRA_M0000646,SRB_M0000547,
GM0000818,GT0000207,SRA_M0000647,SRB_M0000548,
GM0000819,GT0000207,SRA_M0000648,SRB_M0000549,
GM0000820,GT0000208,SRA_M0000649,,
GM0000821,GT0000208,SRA_M0000650,SRB_M0000550,
GM0000822,GT0000209,SRA_M0000652,SRB_M0000551,SRC_M0000339
GM0000823,GT0000209,SRA_M0000653,SRB_M0000552,
GM0000824,GT0000209,SRA_M0000654,SRB_M0000553,SRC_M0000340
GM0000825,GT0000210,SRA_M0000655,SRB_M0000554,SRC_M0000341
GM0000826,GT0000210,SRA_M0000656,,
GM0000827,GT0000210,SRA_M0000657,SRB_M0000555,SRC_M0000342
GM0000828,GT0000210,SRA_M0000658,SRB_M0000556,SRC_M0000343
GM0000829,GT0000210,SRA_M0000659,SRB_M0000557,SRC_M0000344
GM0000830,GT0000211,SRA_M0000660,SRB_M0000558,
GM0000831,GT0000211,SRA_M0000661,,SRC_M0000345
GM0000832,GT0000211,SRA_M0000662,SRB_M0000559,SRC_M0000346
GM0000833,GT0000212,SRA_M0000664,SRB_M0000560,SRC_M0000347
GM0000834,GT0000212,SRA_M0000665,SRB_M0000561,SRC_M0000348
GM0000835,GT0000212,SRA_M0000666,SRB_M0000562,SRC_M0000349
GM0000836,GT0000213,SRA_M0000667,SRB_M0000563,
GM0000837,GT0000213,SRA_M0000668,SRB_M0000564,
GM0000838,GT0000213,SRA_M0000669,,
GM0000839,GT0000213,SRA_M0000670,SRB_M0000565,
GM0000840,GT0000214,SRA_M0000671,SRB_M0000566,
GM0000841,GT0000214,SRA_M0000672,SRB_M0000567,
GM0000842,GT0000214,SRA_M0000673,SRB_M0000568,
GM0000843,GT0000215,SRA_M0000674,SRB_M0000569,SRC_M0000350
GM0000844,GT0000215,SRA_M0000675,,
GM0000845,GT0000215,SRA_M0000676,SRB_M0000570,SRC_M0000351
GM0000846,GT0000215,SRA_M0000677,,SRC_M0000352
GM0000847,GT0000216,,,
GM0000848,GT0000216,,SRB_M0000571,
GM0000849,GT0000216,,SRB_M0000572,
GM0000850,GT0000217,SRA_M0000678,SRB_M0000573,
GM0000851,GT0000217,SRA_M0000679,SRB_M0000574,
GM0000852,GT0000217,SRA_M0000680,SRB_M0000575,
GM0000853,GT0000218,SRA_M0000681,,
GM0000854,GT0000218,,SRB_M0000576,
GM0000855,GT0000218,SRA_M0000682,,
GM0000856,GT0000219,SRA_M0000683,,SRC_M0000353
GM0000857,GT0000219,SRA_M0000684,,SRC_M0000354
GM0000858,GT0000219,SRA_M0000685,,
GM0000859,GT0000219,SRA_M0000686,,SRC_M0000355
GM0000860,GT0000220,SRA_M0000687,SRB_M0000577,
GM0000861,GT0000220,SRA_M0000688,SRB_M0000578,SRC_M0000356
GM0000862,GT0000220,SRA_M0000689,SRB_M0000579,SRC_M0000357
GM0000863,GT0000220,SRA_M0000690,SRB_M0000580,SRC_M0000358
GM0000864,GT0000221,SRA_M0000691,SRB_M0000581,
GM0000865,GT0000221,SRA_M0000692,SRB_M0000582,
GM0000866,GT0000221,SRA_M0000693,SRB_M0000583,SRC_M0000359
GM0000867,GT0000221,SRA_M0000694,SRB_M0000584,SRC_M0000360
GM0000868,GT0000221,SRA_M0000695,,
GM0000869,GT0000221,SRA_M0000696,SRB_M0000585,SRC_M0000361
GM0000870,GT0000222,SRA_M0000697,SRB_M0000586,
GM0000871,GT0000222,SRA_M0000698,SRB_M0000587,
GM0000872,GT0000222,SRA_M0000699,SRB_M0000588,
GM0000873,GT0000223,SRA_M0000700,SRB_M0000590,
GM0000874,GT0000223,SRA_M0000701,SRB_M0000591,
GM0000875,GT0000223,SRA_M0000702,SRB_M0000592,
GM0000876,GT0000223,SRA_M0000703,SRB_M0000593,
GM0000877,GT0000223,SRA_M0000704,,
GM0000878,GT0000224,,SRB_M0000594,SRC_M0000362
GM0000879,GT0000224,SRA_M0000705,SRB_M0000595,SRC_M0000363
GM0000880,GT0000225,SRA_M0000706,SRB_M0000596,
GM0000881,GT0000225,SRA_M0000707,SRB_M0000597,
GM0000882,GT0000225,SRA_M0000708,SRB_M0000598,
GM0000883,GT0000226,,SRB_M0000599,
GM0000884,GT0000226,SRA_M0000710,,
GM0000885,GT0000227,SRA_M0000711,SRB_M0000600,
GM0000886,GT0000227,,SRB_M0000601,
GM0000887,GT0000227,,SRB_M0000602,
GM0000888,GT0000227,SRA_M0000712,SRB_M0000603,
GM0000889,GT0000227,SRA_M0000713,SRB_M0000604,
GM0000890,GT0000227,SRA_M0000714,SRB_M0000605,
GM0000891,GT0000228,SRA_M0000715,SRB_M0000606,
GM0000892,GT0000228,,SRB_M0000607,
GM0000893,GT0000228,SRA_M0000716,SRB_M0000608,
GM0000894,GT0000228,SRA_M0000717,,
GM0000895,GT0000228,SRA_M0000718,SRB_M0000609,
GM0000896,GT0000229,SRA_M0000719,SRB_M0000610,
GM0000897,GT0000229,,,
GM0000898,GT0000229,SRA_M0000720,SRB_M0000611,
GM0000899,GT0000229,SRA_M0000721,,
GM0000900,GT0000230,SRA_M0000722,SRB_M0000612,
GM0000901,GT0000230,SRA_M0000723,SRB_M0000613,
GM0000902,GT0000230,SRA_M0000724,SRB_M0000614,
GM0000903,GT0000231,SRA_M0000725,SRB_M0000615,
GM0000904,GT0000231,SRA_M0000726,SRB_M0000616,
GM0000905,GT0000231,SRA_M0000727,SRB_M0000617,
GM0000906,GT0000231,SRA_M0000728,SRB_M0000618,
GM0000907,GT0000231,,,
GM0000908,GT0000232,SRA_M0000729,,
GM0000909,GT0000232,SRA_M0000730,,
GM0000910,GT0000232,,,SRC_M0000364
GM0000911,GT0000232,SRA_M0000731,,SRC_M0000365
GM0000912,GT0000233,SRA_M0000732,SRB_M0000619,SRC_M0000367
GM0000913,GT0000233,,SRB_M0000620,
GM0000914,GT0000233,SRA_M0000733,SRB_M0000621,
GM0000915,GT0000233,,SRB_M0000622,SRC_M0000368
GM0000916,GT0000233,SRA_M0000734,SRB_M0000623,
GM0000917,GT0000233,SRA_M0000735,,SRC_M0000369
GM0000918,GT0000234,,SRB_M0000624,
GM0000919,GT0000234,SRA_M0000736,,
GM0000920,GT0000235,SRA_M0000737,SRB_M0000626,
GM0000921,GT0000235,SRA_M0000738,SRB_M0000627,
GM0000922,GT0000235,SRA_M0000739,SRB_M0000628,
GM0000923,GT0000235,SRA_M0000740,SRB_M0000629,
GM0000924,GT0000235,SRA_M0000741,SRB_M0000630,
GM0000925,GT0000236,,,
GM0000926,GT0000236,SRA_M0000742,,
GM0000927,GT0000237,SRA_M0000743,,
GM0000928,GT0000237,SRA_M0000744,,
GM0000929,GT0000237,SRA_M0000745,SRB_M0000632,
GM0000930,GT0000237,SRA_M0000746,,
GM0000931,GT0000238,SRA_M0000747,SRB_M0000633,
GM0000932,GT0000238,,SRB_M0000634,
GM0000933,GT0000238,SRA_M0000748,SRB_M0000635,
GM0000934,GT0000238,SRA_M0000749,SRB_M0000636,
GM0000935,GT0000239,SRA_M0000750,SRB_M0000637,
